t,lead_I
2830.3,-18220.172635183335
2832.3,-18171.886920897618
2834.3,-18181.029778040476
2836.3,-18223.45834946905
2838.3,-18233.45834946905
2840.3,-18196.744063754762
2842.3,-18171.17263518333
2844.3,-18202.601206611904
2846.3,-18261.029778040476
2848.3,-18287.172635183335
2850.3,-18272.172635183335
2852.3,-18259.315492326194
2854.3,-18282.172635183335
2856.3,-18323.172635183335
2858.3,-18336.88692089762
2860.3,-18308.172635183335
2862.3,-18272.601206611907
2864.3,-18268.88692089762
2866.3,-18289.45834946905
2868.3,-18297.744063754762
2870.3,-18280.45834946905
2872.3,-18258.601206611904
2874.3,-18254.601206611904
2876.3,-18270.88692089762
2878.3,-18293.31549232619
2880.3,-18304.886920897618
2882.3,-18300.17263518333
2884.3,-18296.029778040476
2886.3,-18315.744063754762
2888.3,-18354.744063754762
2890.3,-18376.88692089762
2892.3,-18359.744063754762
2894.3,-18327.31549232619
2896.3,-18322.029778040476
2898.3,-18347.31549232619
2900.28,-18361.029778040473
2902.25,-18335.45834946905
2904.23,-18302.45834946905
2906.2,-18313.458349469045
2908.2,-18364.029778040476
2910.2,-18392.886920897618
2912.2,-18364.601206611907
2914.2,-18316.601206611907
2916.2,-18303.601206611907
2918.2,-18324.31549232619
2920.2,-18333.744063754762
2922.2,-18308.601206611904
2924.2,-18270.45834946905
2926.2,-18251.31549232619
2928.2,-18258.601206611904
2930.2,-18269.17263518333
2932.2,-18248.886920897618
2934.2,-18184.601206611907
2936.2,-18101.31549232619
2938.2,-18038.601206611904
2940.2,-18005.601206611904
2942.2,-17973.886920897618
2944.2,-17921.029778040476
2946.2,-17869.172635183335
2948.2,-17862.744063754762
2950.2,-17913.88692089762
2952.2,-17983.45834946905
2954.2,-18026.744063754762
2956.2,-18046.45834946905
2958.2,-18087.744063754762
2960.2,-18174.029778040476
2962.2,-18266.458349469045
2964.2,-18307.31549232619
2966.2,-18297.886920897618
2968.2,-18295.886920897618
2970.2,-18330.17263518333
2972.2,-18357.45834946905
2974.2,-18328.601206611904
2976.2,-18265.029778040476
2978.2,-18234.17263518333
2980.18,-18264.31549232619
2982.15,-18317.74406375476
2984.13,-18348.02977804048
2986.1,-18353.601206611904
2988.1,-18365.029778040476
2990.1,-18397.88692089762
2992.1,-18433.45834946905
2994.1,-18440.315492326194
2996.1,-18407.88692089762
2998.1,-18361.45834946905
3000.1,-18339.17263518333
3002.1,-18349.45834946905
3004.1,-18360.31549232619
3006.1,-18340.17263518333
3008.1,-18298.172635183335
3010.1,-18274.886920897618
3012.1,-18297.31549232619
3014.1,-18351.45834946905
3016.1,-18399.601206611904
3018.1,-18427.029778040476
3020.1,-18458.886920897618
3022.1,-18516.744063754762
3024.1,-18571.744063754762
3026.1,-18563.744063754762
3028.1,-18462.601206611904
3030.1,-18288.31549232619
3032.1,-18071.172635183335
3034.1,-17809.744063754762
3036.1,-17477.88692089762
3038.1,-17070.601206611904
3040.1,-16637.172635183335
3042.1,-16253.601206611904
3044.1,-15963.172635183335
3046.1,-15764.029778040476
3048.1,-15660.029778040478
3050.1,-15695.458349469049
3052.1,-15916.315492326194
3054.1,-16310.029778040478
3056.1,-16799.172635183335
3058.1,-17293.31549232619
3060.08,-17741.744063754762
3062.05,-18134.029778040476
3064.03,-18454.88692089762
3066.0,-18663.31549232619
3068.0,-18726.88692089762
3070.0,-18666.172635183335
3072.0,-18550.45834946905
3074.0,-18444.45834946905
3076.0,-18362.45834946905
3078.0,-18282.601206611904
3080.0,-18200.601206611904
3082.0,-18145.601206611904
3084.0,-18138.45834946905
3086.0,-18162.458349469045
3088.0,-18185.88692089762
3090.0,-18189.172635183335
3092.0,-18174.172635183335
3094.0,-18162.744063754762
3096.0,-18173.601206611907
3098.0,-18192.172635183335
3100.0,-18184.744063754762
3102.0,-18145.31549232619
3104.0,-18110.31549232619
3106.0,-18116.744063754762
3108.0,-18150.315492326194
3110.0,-18154.744063754762
3112.0,-18106.88692089762
3114.0,-18056.029778040476
3116.0,-18054.31549232619
3118.0,-18077.029778040476
3120.0,-18061.744063754762
3122.0,-18004.172635183335
3124.0,-17960.744063754762
3126.0,-17965.172635183335
3128.0,-17988.315492326194
3130.0,-17984.88692089762
3132.0,-17948.88692089762
3134.0,-17908.744063754762
3136.0,-17885.601206611907
3138.0,-17875.315492326194
3139.98,-17865.31549232619
3141.95,-17850.45834946905
3143.93,-17832.88692089762
3145.9,-17820.31549232619
3147.9,-17826.172635183335
3149.9,-17853.172635183335
3151.9,-17872.172635183335
3153.9,-17845.029778040476
3155.9,-17784.315492326194
3157.9,-17752.31549232619
3159.9,-17774.31549232619
3161.9,-17795.88692089762
3163.9,-17770.31549232619
3165.9,-17731.172635183335
3167.9,-17730.45834946905
3169.9,-17754.886920897618
3171.9,-17757.601206611907
3173.9,-17729.45834946905
3175.9,-17696.029778040476
3177.9,-17672.172635183335
3179.9,-17658.172635183335
3181.9,-17655.744063754762
3183.9,-17661.601206611904
3185.9,-17662.029778040476
3187.9,-17655.88692089762
3189.9,-17657.172635183335
3191.9,-17663.315492326194
3193.9,-17656.886920897618
3195.9,-17640.601206611907
3197.9,-17625.601206611904
3199.9,-17600.172635183335
3201.9,-17561.88692089762
3203.9,-17542.601206611904
3205.9,-17550.31549232619
3207.9,-17536.601206611907
3209.9,-17473.601206611907
3211.9,-17407.31549232619
3213.9,-17388.744063754762
3215.9,-17393.886920897618
3217.9,-17364.744063754762
3219.88,-17300.886920897618
3221.85,-17261.31549232619
3223.83,-17275.88692089762
3225.8,-17302.744063754762
3227.8,-17289.172635183335
3229.8,-17239.744063754762
3231.8,-17195.172635183335
3233.8,-17168.31549232619
3235.8,-17133.886920897618
3237.8,-17070.886920897618
3239.8,-16989.45834946905
3241.8,-16916.172635183335
3243.8,-16870.315492326194
3245.8,-16853.029778040476
3247.8,-16847.02977804048
3249.8,-16829.31549232619
3251.8,-16797.601206611907
3253.8,-16776.172635183335
3255.8,-16780.31549232619
3257.8,-16787.45834946905
3259.8,-16767.744063754762
3261.8,-16730.886920897618
3263.8,-16713.601206611904
3265.8,-16727.31549232619
3267.8,-16746.45834946905
3269.8,-16743.886920897618
3271.8,-16714.88692089762
3273.8,-16672.17263518333
3275.8,-16639.886920897618
3277.8,-16634.601206611904
3279.8,-16640.172635183335
3281.8,-16623.744063754762
3283.8,-16589.029778040476
3285.8,-16581.029778040476
3287.8,-16618.744063754762
3289.8,-16657.17263518333
3291.8,-16647.886920897618
3293.8,-16609.601206611904
3295.8,-16599.601206611907
3297.8,-16634.744063754762
3299.78,-16679.172635183335
3301.75,-16702.88692089762
3303.73,-16715.45834946905
3305.7,-16741.45834946905
3307.7,-16786.45834946905
3309.7,-16833.17263518333
3311.7,-16859.601206611907
3313.7,-16857.601206611904
3315.7,-16841.601206611904
3317.7,-16838.744063754762
3319.7,-16863.88692089762
3321.7,-16898.601206611907
3323.7,-16909.744063754762
3325.7,-16896.744063754762
3327.7,-16901.601206611907
3329.7,-16952.02977804048
3331.7,-17016.744063754762
3333.7,-17044.88692089762
3335.7,-17039.601206611907
3337.7,-17056.029778040476
3339.7,-17119.172635183335
3341.7,-17180.601206611904
3343.7,-17181.17263518333
3345.7,-17129.029778040476
3347.7,-17083.45834946905
3349.7,-17078.029778040476
3351.7,-17091.172635183335
3353.7,-17084.45834946905
3355.7,-17049.601206611904
3357.7,-17017.31549232619
3359.7,-17024.029778040476
3361.7,-17063.601206611904
3363.7,-17084.029778040476
3365.7,-17052.31549232619
3367.7,-17002.744063754762
3369.7,-16988.172635183335
3371.7,-17004.029778040476
3373.7,-17001.172635183335
3375.7,-16961.45834946905
3377.7,-16922.02977804048
3379.68,-16919.029778040476
3381.65,-16942.601206611907
3383.63,-16958.601206611907
3385.6,-16953.31549232619
3387.6,-16937.88692089762
3389.6,-16927.029778040476
3391.6,-16930.029778040476
3393.6,-16946.172635183335
3395.6,-16953.029778040476
3397.6,-16927.17263518333
3399.6,-16889.744063754762
3401.6,-16892.029778040476
3403.6,-16937.601206611904
3405.6,-16964.45834946905
3407.6,-16928.31549232619
3409.6,-16867.02977804048
3411.6,-16850.172635183335
3413.6,-16885.45834946905
3415.6,-16911.886920897618
3417.6,-16887.744063754762
3419.6,-16848.315492326194
3421.6,-16852.744063754762
3423.6,-16896.31549232619
3425.6,-16919.029778040476
3427.6,-16887.744063754762
3429.6,-16831.02977804048
3431.6,-16793.744063754762
3433.6,-16788.31549232619
3435.6,-16791.31549232619
3437.6,-16774.31549232619
3439.6,-16736.45834946905
3441.6,-16708.02977804048
3443.6,-16713.601206611904
3445.6,-16739.45834946905
3447.6,-16747.45834946905
3449.6,-16719.31549232619
3451.6,-16680.88692089762
3453.6,-16674.601206611904
3455.6,-16706.029778040476
3457.5,-16730.88692089762
3459.5,-16709.88692089762
3461.5,-16661.886920897618
3463.5,-16639.315492326194
3465.5,-16658.744063754762
3467.5,-16679.601206611907
3469.5,-16655.172635183335
3471.5,-16593.744063754762
3473.5,-16551.601206611904
3475.5,-16560.17263518333
3477.5,-16581.886920897618
3479.5,-16558.744063754762
3481.5,-16487.886920897618
3483.5,-16421.601206611904
3485.5,-16398.458349469045
3487.5,-16400.744063754762
3489.5,-16382.458349469049
3491.5,-16326.88692089762
3493.5,-16267.172635183335
3495.5,-16246.029778040476
3497.5,-16260.88692089762
3499.5,-16268.31549232619
3501.5,-16246.172635183335
3503.5,-16228.029778040478
3505.5,-16260.172635183335
3507.5,-16340.172635183335
3509.5,-16418.029778040476
3511.5,-16455.601206611907
3513.5,-16464.601206611904
3515.5,-16479.17263518333
3517.5,-16506.02977804048
3519.5,-16519.31549232619
3521.5,-16495.88692089762
3523.5,-16445.601206611907
3525.5,-16406.172635183335
3527.5,-16410.31549232619
3529.48,-16446.45834946905
3531.45,-16463.601206611907
3533.43,-16432.31549232619
3535.4,-16390.88692089762
3537.4,-16393.315492326194
3539.4,-16429.601206611907
3541.4,-16439.886920897618
3543.4,-16401.886920897618
3545.4,-16356.744063754762
3547.4,-16348.029778040476
3549.4,-16367.458349469049
3551.4,-16370.88692089762
3553.4,-16332.88692089762
3555.4,-16278.172635183333
3557.4,-16251.744063754762
3559.4,-16262.88692089762
3561.4,-16275.31549232619
3563.4,-16257.458349469049
3565.4,-16223.74406375476
3567.4,-16214.172635183333
3569.4,-16243.31549232619
3571.4,-16283.601206611906
3573.4,-16298.88692089762
3575.4,-16286.886920897618
3577.4,-16273.458349469047
3579.4,-16264.315492326192
3581.4,-16220.601206611906
3583.4,-16090.601206611906
3585.4,-15853.88692089762
3587.4,-15529.88692089762
3589.4,-15154.74406375476
3591.4,-14753.74406375476
3593.4,-14339.601206611904
3595.4,-13939.744063754762
3597.4,-13618.172635183335
3599.4,-13450.601206611907
3601.4,-13475.886920897621
3603.4,-13675.315492326192
3605.4,-14002.886920897621
3607.4,-14427.601206611907
3609.38,-14932.88692089762
3611.35,-15466.458349469049
3613.33,-15927.315492326188
3615.3,-16233.886920897618
3617.3,-16386.74406375476
3619.3,-16437.31549232619
3621.3,-16418.886920897618
3623.3,-16334.601206611906
3625.3,-16194.458349469047
3627.3,-16037.31549232619
3629.3,-15913.601206611904
3631.3,-15845.74406375476
3633.3,-15809.172635183333
3635.3,-15764.601206611907
3637.3,-15705.029778040476
3639.3,-15658.172635183333
3641.3,-15648.31549232619
3643.3,-15665.601206611906
3645.3,-15672.88692089762
3647.3,-15644.029778040476
3649.3,-15592.88692089762
3651.3,-15553.31549232619
3653.3,-15534.029778040476
3655.3,-15510.88692089762
3657.3,-15461.029778040476
3659.3,-15391.88692089762
3661.3,-15337.88692089762
3663.3,-15331.744063754762
3665.3,-15367.88692089762
3667.3,-15396.029778040476
3669.3,-15374.029778040476
3671.3,-15328.029778040476
3673.3,-15321.31549232619
3675.3,-15357.31549232619
3677.3,-15366.744063754762
3679.3,-15315.315492326194
3681.3,-15258.315492326192
3683.3,-15246.601206611907
3685.3,-15252.45834946905
3687.3,-15233.172635183333
3689.28,-15195.315492326192
3691.25,-15157.88692089762
3693.23,-15120.029778040478
3695.2,-15089.31549232619
3697.2,-15083.029778040476
3699.2,-15088.029778040478
3701.2,-15069.601206611907
3703.2,-15027.886920897621
3705.2,-14998.31549232619
3707.2,-14991.172635183335
3709.2,-14979.886920897621
3711.2,-14954.029778040476
3713.2,-14930.744063754762
3715.2,-14913.458349469049
3717.2,-14893.172635183335
3719.2,-14881.172635183335
3721.2,-14884.029778040476
3723.2,-14869.172635183333
3725.2,-14815.172635183335
3727.2,-14763.31549232619
3729.2,-14758.744063754764
3731.2,-14775.744063754762
3733.2,-14757.029778040478
3735.2,-14698.172635183335
3737.2,-14646.886920897621
3739.2,-14634.172635183337
3741.2,-14636.601206611907
3743.2,-14612.744063754764
3745.2,-14558.315492326194
3747.2,-14508.744063754764
3749.2,-14487.886920897621
3751.2,-14478.31549232619
3753.2,-14449.886920897621
3755.2,-14396.029778040476
3757.2,-14331.315492326192
3759.2,-14274.029778040476
3761.2,-14233.458349469047
3763.2,-14199.744063754762
3765.2,-14150.172635183335
3767.2,-14079.744063754764
3769.18,-14014.172635183335
3771.15,-13977.601206611907
3773.13,-13960.315492326194
3775.1,-13933.172635183335
3777.1,-13885.029778040478
3779.1,-13832.029778040478
3781.1,-13793.172635183335
3783.1,-13767.172635183335
3785.1,-13734.172635183335
3787.1,-13677.172635183335
3789.1,-13604.458349469049
3791.1,-13547.029778040476
3793.1,-13521.744063754762
3795.1,-13502.88692089762
3797.1,-13454.886920897621
3799.1,-13390.029778040478
3801.1,-13357.029778040478
3803.1,-13366.744063754762
3805.1,-13370.744063754762
3807.1,-13328.601206611904
3809.1,-13261.172635183335
3811.1,-13217.458349469049
3813.1,-13211.744063754762
3815.1,-13211.88692089762
3817.1,-13183.88692089762
3819.1,-13131.886920897621
3821.1,-13092.458349469047
3823.1,-13090.172635183333
3825.1,-13108.88692089762
3827.1,-13109.172635183333
3829.1,-13072.172635183333
3831.1,-13019.744063754762
3833.1,-12991.458349469047
3835.1,-12997.601206611904
3837.1,-13006.31549232619
3839.1,-12985.458349469049
3841.1,-12944.315492326192
3843.1,-12919.315492326192
3845.1,-12927.458349469047
3847.1,-12949.458349469047
3849.08,-12957.458349469047
3851.05,-12946.601206611906
3853.03,-12939.88692089762
3855.0,-12965.458349469049
3857.0,-13019.744063754762
3859.0,-13064.744063754762
3861.0,-13077.601206611904
3863.0,-13087.172635183335
3865.0,-13131.601206611907
3867.0,-13191.744063754762
3869.0,-13208.029778040478
3871.0,-13163.601206611906
3873.0,-13109.172635183335
3875.0,-13095.601206611907
3877.0,-13110.88692089762
3879.0,-13108.744063754762
3881.0,-13080.172635183335
3883.0,-13064.886920897621
3885.0,-13094.172635183335
3887.0,-13150.601206611904
3889.0,-13187.601206611904
3891.0,-13177.315492326192
3893.0,-13135.172635183335
3895.0,-13104.88692089762
3897.0,-13108.88692089762
3899.0,-13118.315492326194
3901.0,-13093.029778040478
3903.0,-13043.458349469049
3905.0,-13020.029778040476
3907.0,-13046.172635183335
3909.0,-13088.744063754762
3911.0,-13100.886920897621
3913.0,-13073.886920897621
3915.0,-13040.172635183335
3917.0,-13030.886920897621
3919.0,-13042.744063754762
3921.0,-13045.029778040478
3923.0,-13014.886920897621
3925.0,-12965.458349469049
3927.0,-12940.458349469049
3928.98,-12962.458349469049
3930.95,-12992.029778040476
3932.93,-12969.744063754762
3934.9,-12902.88692089762
3936.9,-12860.886920897621
3938.9,-12874.172635183335
3940.9,-12892.458349469049
3942.9,-12864.029778040478
3944.9,-12806.88692089762
3946.9,-12774.458349469049
3948.9,-12782.172635183335
3950.9,-12794.315492326192
3952.9,-12773.315492326192
3954.9,-12725.029778040478
3956.9,-12691.172635183335
3958.9,-12699.744063754762
3960.9,-12731.315492326192
3962.9,-12741.458349469049
3964.9,-12711.88692089762
3966.9,-12669.744063754762
3968.9,-12652.172635183333
3970.9,-12658.029778040478
3972.9,-12650.029778040478
3974.9,-12604.315492326192
3976.9,-12541.172635183335
3978.9,-12503.88692089762
3980.9,-12513.601206611906
3982.9,-12541.315492326192
3984.9,-12534.744063754762
3986.9,-12483.744063754762
3988.9,-12439.744063754762
3990.9,-12443.029778040476
3992.9,-12460.172635183333
3994.9,-12431.744063754762
3996.9,-12356.315492326192
3998.9,-12291.744063754762
4000.9,-12283.458349469049
4002.9,-12312.88692089762
4004.9,-12322.458349469049
4006.8,-12285.744063754762
4008.8,-12237.315492326188
4010.8,-12223.458349469049
4012.8,-12233.74406375476
4014.8,-12212.601206611906
4016.8,-12137.029778040476
4018.8,-12050.744063754762
4020.8,-12009.601206611904
4022.8,-12015.601206611904
4024.8,-12020.744063754762
4026.8,-11988.45834946905
4028.8,-11930.744063754762
4030.8,-11883.88692089762
4032.8,-11863.315492326192
4034.8,-11848.458349469049
4036.8,-11808.744063754762
4038.8,-11743.31549232619
4040.8,-11689.172635183335
4042.8,-11681.744063754762
4044.8,-11713.029778040478
4046.8,-11741.172635183335
4048.8,-11742.172635183335
4050.8,-11739.744063754762
4052.8,-11775.029778040476
4054.8,-11848.172635183333
4056.8,-11911.172635183335
4058.8,-11929.744063754762
4060.8,-11928.601206611906
4062.8,-11951.886920897621
4064.8,-11998.744063754764
4066.8,-12025.744063754762
4068.8,-12005.029778040478
4070.8,-11958.029778040476
4072.8,-11928.029778040476
4074.8,-11928.601206611906
4076.8,-11930.601206611906
4078.78,-11903.172635183335
4080.75,-11854.601206611907
4082.73,-11823.172635183337
4084.7,-11827.744063754762
4086.7,-11840.88692089762
4088.7,-11822.029778040476
4090.7,-11767.172635183333
4092.7,-11712.315492326192
4094.7,-11688.601206611906
4096.7,-11688.029778040476
4098.7,-11680.744063754762
4100.7,-11655.458349469047
4102.7,-11631.88692089762
4104.7,-11634.315492326192
4106.7,-11661.315492326192
4108.7,-11688.458349469047
4110.7,-11697.458349469047
4112.7,-11698.029778040476
4114.7,-11718.744063754764
4116.7,-11771.029778040476
4118.7,-11828.172635183335
4120.7,-11848.172635183333
4122.7,-11815.172635183335
4124.7,-11746.744063754762
4126.7,-11653.31549232619
4128.7,-11504.029778040476
4130.7,-11253.315492326188
4132.7,-10900.029778040476
4134.7,-10498.172635183335
4136.7,-10105.744063754762
4138.7,-9745.029778040478
4140.7,-9420.458349469049
4142.7,-9161.458349469049
4144.7,-9029.458349469049
4146.7,-9077.315492326192
4148.7,-9305.886920897621
4150.7,-9669.172635183335
4152.7,-10114.886920897621
4154.7,-10603.886920897621
4156.7,-11093.029778040476
4158.68,-11525.029778040476
4160.65,-11843.458349469049
4162.63,-12018.315492326192
4164.6,-12057.601206611904
4166.6,-11997.886920897621
4168.6,-11885.458349469049
4170.6,-11757.31549232619
4172.6,-11625.744063754764
4174.6,-11487.315492326192
4176.6,-11361.458349469049
4178.6,-11293.458349469049
4180.6,-11286.315492326192
4182.6,-11278.31549232619
4184.6,-11232.172635183333
4186.6,-11189.458349469049
4188.6,-11191.029778040478
4190.6,-11207.744063754762
4192.6,-11195.31549232619
4194.6,-11155.744063754762
4196.6,-11110.172635183333
4198.6,-11067.31549232619
4200.6,-11040.601206611906
4202.6,-11044.315492326192
4204.6,-11059.744063754764
4206.6,-11051.886920897621
4208.6,-11026.601206611906
4210.6,-11016.458349469049
4212.6,-11013.458349469049
4214.6,-10983.88692089762
4216.6,-10938.744063754762
4218.6,-10913.458349469047
4220.6,-10898.31549232619
4222.6,-10868.029778040478
4224.6,-10844.458349469049
4226.6,-10855.172635183333
4228.6,-10868.029778040476
4230.6,-10841.172635183333
4232.6,-10800.172635183333
4234.6,-10797.744063754762
4236.6,-10823.886920897621
4238.58,-10823.458349469049
4240.55,-10788.029778040478
4242.53,-10765.744063754762
4244.5,-10781.172635183335
4246.5,-10800.31549232619
4248.5,-10785.172635183331
4250.5,-10739.744063754762
4252.5,-10695.029778040476
4254.5,-10674.886920897621
4256.5,-10674.601206611906
4258.5,-10665.458349469049
4260.5,-10632.744063754762
4262.5,-10604.31549232619
4264.5,-10617.458349469049
4266.5,-10664.886920897618
4268.5,-10697.172635183335
4270.5,-10684.31549232619
4272.5,-10651.88692089762
4274.5,-10641.601206611904
4276.5,-10651.458349469049
4278.5,-10644.172635183335
4280.5,-10607.744063754762
4282.5,-10568.744063754762
4284.5,-10546.601206611906
4286.5,-10535.886920897621
4288.5,-10528.315492326192
4290.5,-10513.601206611906
4292.5,-10475.172635183335
4294.5,-10416.172635183335
4296.5,-10370.458349469049
4298.5,-10357.886920897621
4300.5,-10348.172635183333
4302.5,-10302.458349469047
4304.5,-10234.458349469047
4306.5,-10195.315492326192
4308.5,-10200.601206611906
4310.5,-10204.886920897621
4312.5,-10166.029778040476
4314.5,-10105.601206611906
4316.5,-10072.172635183335
4318.48,-10066.744063754762
4320.45,-10047.601206611907
4322.43,-9993.029778040478
4324.4,-9923.458349469049
4326.4,-9868.88692089762
4328.4,-9839.601206611906
4330.4,-9818.315492326194
4332.4,-9778.029778040476
4334.4,-9717.744063754762
4336.4,-9670.88692089762
4338.4,-9660.601206611907
4340.4,-9667.88692089762
4342.4,-9660.029778040476
4344.4,-9633.172635183335
4346.4,-9606.744063754764
4348.4,-9593.315492326192
4350.4,-9588.029778040476
4352.4,-9576.886920897621
4354.4,-9547.029778040476
4356.4,-9498.88692089762
4358.4,-9455.601206611906
4360.4,-9444.744063754762
4362.4,-9458.172635183333
4364.4,-9453.88692089762
4366.4,-9417.458349469049
4368.4,-9390.601206611906
4370.4,-9409.88692089762
4372.4,-9444.88692089762
4374.4,-9439.458349469049
4376.4,-9393.744063754762
4378.4,-9359.744063754762
4380.4,-9369.744063754764
4382.4,-9402.88692089762
4384.4,-9417.88692089762
4386.4,-9400.458349469049
4388.4,-9381.886920897621
4390.4,-9403.458349469049
4392.4,-9457.029778040478
4394.4,-9486.029778040478
4396.3,-9462.886920897621
4398.3,-9431.458349469049
4400.3,-9446.744063754762
4402.3,-9501.315492326192
4404.3,-9539.458349469049
4406.3,-9532.744063754762
4408.3,-9510.601206611906
4410.3,-9514.601206611906
4412.3,-9547.029778040476
4414.3,-9577.458349469049
4416.3,-9581.029778040476
4418.3,-9565.029778040476
4420.3,-9564.601206611906
4422.3,-9606.458349469049
4424.3,-9670.315492326194
4426.3,-9704.886920897621
4428.3,-9688.601206611906
4430.3,-9655.029778040478
4432.3,-9648.172635183333
4434.3,-9670.744063754762
4436.3,-9685.172635183335
4438.3,-9661.45834946905
4440.3,-9620.315492326192
4442.3,-9616.601206611907
4444.3,-9669.029778040478
4446.3,-9728.029778040476
4448.3,-9736.458349469049
4450.3,-9704.172635183335
4452.3,-9692.315492326194
4454.3,-9726.458349469049
4456.3,-9763.31549232619
4458.3,-9755.601206611904
4460.3,-9717.172635183335
4462.3,-9698.315492326192
4464.3,-9718.315492326192
4466.3,-9746.315492326192
4468.28,-9744.458349469049
4470.25,-9710.744063754764
4472.23,-9676.458349469049
4474.2,-9669.029778040476
4476.2,-9684.458349469047
4478.2,-9697.315492326192
4480.2,-9690.172635183335
4482.2,-9669.029778040478
4484.2,-9655.458349469049
4486.2,-9662.172635183335
4488.2,-9674.172635183335
4490.2,-9664.601206611906
4492.2,-9633.029778040476
4494.2,-9612.172635183335
4496.2,-9628.172635183335
4498.2,-9665.315492326192
4500.2,-9682.744063754762
4502.2,-9662.886920897621
4504.2,-9635.172635183335
4506.2,-9640.029778040478
4508.2,-9669.601206611907
4510.2,-9670.172635183335
4512.2,-9619.88692089762
4514.2,-9569.315492326192
4516.2,-9573.601206611906
4518.2,-9612.88692089762
4520.2,-9622.744063754762
4522.2,-9585.744063754762
4524.2,-9549.601206611906
4526.2,-9553.601206611906
4528.2,-9574.601206611907
4530.2,-9561.88692089762
4532.2,-9500.744063754762
4534.2,-9422.029778040476
4536.2,-9361.029778040476
4538.2,-9327.029778040478
4540.2,-9304.744063754762
4542.2,-9274.172635183335
4544.2,-9232.315492326192
4546.2,-9199.315492326192
4548.18,-9190.458349469049
4550.15,-9188.886920897621
4552.13,-9162.315492326192
4554.1,-9106.744063754762
4556.1,-9053.315492326192
4558.1,-9034.172635183335
4560.1,-9048.744063754764
4562.1,-9067.886920897621
4564.1,-9068.744063754762
4566.1,-9067.315492326192
4568.1,-9098.886920897621
4570.1,-9164.172635183335
4572.1,-9217.744063754764
4574.1,-9227.172635183335
4576.1,-9215.744063754762
4578.1,-9231.458349469049
4580.1,-9283.172635183335
4582.1,-9330.315492326192
4584.1,-9336.744063754762
4586.1,-9320.315492326192
4588.1,-9328.601206611906
4590.1,-9372.172635183335
4592.1,-9408.458349469049
4594.1,-9398.886920897621
4596.1,-9357.886920897621
4598.1,-9333.886920897621
4600.1,-9352.315492326192
4602.1,-9388.601206611906
4604.1,-9401.601206611907
4606.1,-9386.744063754762
4608.1,-9379.172635183335
4610.1,-9402.315492326192
4612.1,-9435.458349469049
4614.1,-9442.458349469049
4616.1,-9416.744063754762
4618.1,-9387.458349469049
4620.1,-9382.744063754762
4622.1,-9394.31549232619
4624.1,-9390.458349469049
4626.1,-9362.029778040478
4628.08,-9334.029778040476
4630.05,-9330.029778040476
4632.03,-9349.458349469049
4634.0,-9380.172635183335
4636.0,-9408.172635183335
4638.0,-9421.458349469049
4640.0,-9427.315492326192
4642.0,-9445.172635183335
4644.0,-9457.029778040476
4646.0,-9395.744063754762
4648.0,-9212.88692089762
4650.0,-8932.31549232619
4652.0,-8607.172635183333
4654.0,-8248.172635183335
4656.0,-7830.601206611906
4658.0,-7366.601206611906
4660.0,-6935.458349469049
4662.0,-6633.315492326192
4664.0,-6505.458349469049
4666.0,-6538.601206611906
4668.0,-6704.88692089762
4670.0,-6993.458349469049
4672.0,-7398.029778040477
4674.0,-7887.886920897619
4676.0,-8392.31549232619
4678.0,-8819.744063754762
4680.0,-9108.172635183335
4682.0,-9266.172635183333
4684.0,-9343.315492326192
4686.0,-9357.886920897621
4688.0,-9292.029778040478
4690.0,-9163.029778040478
4692.0,-9037.172635183335
4694.0,-8956.744063754762
4696.0,-8910.315492326192
4698.0,-8881.315492326192
4700.0,-8867.172635183335
4702.0,-8855.172635183335
4704.0,-8832.601206611906
4706.0,-8816.315492326192
4707.98,-8828.601206611907
4709.95,-8850.744063754764
4711.93,-8845.601206611907
4713.9,-8818.88692089762
4715.9,-8809.458349469049
4717.9,-8821.172635183335
4719.9,-8825.458349469049
4721.9,-8823.315492326192
4723.9,-8835.88692089762
4725.9,-8849.601206611906
4727.9,-8844.029778040476
4729.9,-8839.458349469047
4731.9,-8852.458349469049
4733.9,-8851.88692089762
4735.9,-8814.172635183335
4737.9,-8769.88692089762
4739.9,-8753.601206611906
4741.9,-8753.744063754762
4743.9,-8738.172635183335
4745.9,-8701.458349469049
4747.9,-8669.029778040478
4749.9,-8659.172635183335
4751.9,-8654.886920897621
4753.9,-8625.601206611906
4755.9,-8567.886920897621
4757.9,-8511.172635183335
4759.9,-8487.458349469049
4761.9,-8495.601206611906
4763.9,-8499.172635183335
4765.9,-8469.029778040476
4767.9,-8424.601206611906
4769.9,-8409.744063754762
4771.9,-8430.172635183335
4773.9,-8444.172635183335
4775.9,-8423.31549232619
4777.9,-8391.029778040476
4779.9,-8388.744063754762
4781.9,-8421.744063754762
4783.9,-8455.744063754762
4785.9,-8459.315492326192
4787.88,-8436.458349469049
4789.85,-8414.172635183335
4791.83,-8409.886920897621
4793.8,-8414.601206611906
4795.8,-8407.315492326192
4797.8,-8385.029778040476
4799.8,-8370.315492326192
4801.8,-8382.458349469049
4803.8,-8410.886920897621
4805.8,-8426.601206611906
4807.8,-8412.172635183335
4809.8,-8376.172635183335
4811.8,-8343.458349469049
4813.8,-8330.172635183335
4815.8,-8321.744063754762
4817.8,-8289.458349469049
4819.8,-8236.886920897621
4821.8,-8207.886920897621
4823.8,-8230.172635183335
